mean,RMS,ptp,std,max,min
0.404,0.785,2.916,0.673,2.614,-0.302
0.287,0.527,2.135,0.442,1.833,-0.302
0.299,0.538,2.135,0.447,1.833,-0.302
0.325,0.545,2.135,0.438,1.833,-0.302
0.334,0.554,2.135,0.442,1.833,-0.302
0.343,0.563,2.135,0.446,1.833,-0.302
0.366,0.584,2.135,0.454,1.833,-0.302
0.411,0.636,2.135,0.486,1.833,-0.302
0.46,0.651,2.066,0.46,1.833,-0.233
0.581,0.811,2.227,0.566,2.178,-0.049
0.625,0.832,2.112,0.549,2.178,0.066
0.628,0.832,2.112,0.546,2.178,0.066
0.632,0.833,2.043,0.543,2.178,0.134
0.664,0.851,2.043,0.533,2.178,0.134
0.696,0.876,2.043,0.532,2.178,0.134
0.636,0.787,2.043,0.463,2.178,0.134
0.65,0.804,2.043,0.473,2.178,0.134
0.633,0.804,2.388,0.497,2.178,-0.21
0.595,0.815,2.778,0.557,2.178,-0.6
0.557,0.825,2.778,0.609,2.178,-0.6
0.55,0.82,2.778,0.609,2.178,-0.6
0.574,0.835,2.778,0.607,2.178,-0.6
0.57,0.832,2.778,0.607,2.178,-0.6
0.574,0.835,2.778,0.606,2.178,-0.6
0.588,0.847,2.778,0.61,2.178,-0.6
0.575,0.84,2.778,0.612,2.178,-0.6
0.58,0.844,2.778,0.613,2.178,-0.6
0.528,0.803,2.778,0.605,2.178,-0.6
0.483,0.79,2.778,0.625,2.178,-0.6
0.488,0.803,2.87,0.637,2.27,-0.6
0.455,0.782,2.87,0.636,2.27,-0.6
0.475,0.791,2.87,0.632,2.27,-0.6
0.496,0.8,2.87,0.628,2.27,-0.6
0.487,0.792,2.87,0.624,2.27,-0.6
0.462,0.768,2.87,0.614,2.27,-0.6
0.447,0.758,2.87,0.613,2.27,-0.6
0.44,0.749,2.87,0.606,2.27,-0.6
0.537,0.843,2.87,0.649,2.27,-0.6
0.593,0.84,2.87,0.595,2.27,-0.6
0.648,0.836,2.48,0.529,2.27,-0.21
0.672,0.857,2.48,0.532,2.27,-0.21
0.573,0.883,3.49,0.672,2.27,-1.22
0.618,0.931,3.49,0.697,2.27,-1.22
0.671,0.988,3.49,0.726,2.27,-1.22
0.666,0.984,3.49,0.725,2.27,-1.22
0.703,1.011,3.49,0.727,2.27,-1.22
0.715,1.023,3.49,0.731,2.27,-1.22
0.759,1.047,3.49,0.721,2.27,-1.22
0.797,1.053,3.49,0.689,2.27,-1.22
0.734,0.95,2.962,0.603,1.742,-1.22
0.777,0.977,2.962,0.592,1.742,-1.22
0.813,1.009,2.962,0.598,1.742,-1.22
0.848,1.041,2.962,0.602,1.742,-1.22
0.721,1.118,3.673,0.855,1.742,-1.932
0.775,1.166,3.673,0.872,1.742,-1.932
0.821,1.197,3.673,0.872,1.742,-1.932
0.822,1.198,3.673,0.872,1.742,-1.932
0.8,1.17,3.49,0.854,1.558,-1.932
0.679,1.242,3.49,1.041,1.558,-1.932
0.557,1.311,3.49,1.186,1.558,-1.932
0.455,1.315,3.49,1.234,1.558,-1.932
0.547,1.294,3.49,1.173,1.558,-1.932
0.539,1.286,3.49,1.167,1.558,-1.932
0.444,1.24,3.49,1.157,1.558,-1.932
0.455,1.247,3.49,1.161,1.558,-1.932
0.506,1.312,4.064,1.211,2.132,-1.932
0.558,1.375,4.064,1.256,2.132,-1.932
0.536,1.362,4.064,1.252,2.132,-1.932
0.573,1.386,4.064,1.263,2.132,-1.932
0.629,1.449,4.064,1.305,2.132,-1.932
0.574,1.43,4.064,1.31,2.132,-1.932
0.516,1.403,4.064,1.304,2.132,-1.932
0.457,1.374,4.064,1.296,2.132,-1.932
0.571,1.307,4.064,1.175,2.132,-1.932
0.553,1.288,4.064,1.163,2.132,-1.932
0.527,1.268,4.064,1.153,2.132,-1.932
0.54,1.279,4.064,1.159,2.132,-1.932
0.502,1.251,4.064,1.146,2.132,-1.932
